inchikey;block;smiles;smiles+ chemdraw;flag;lowest_price;pubchem_cid;urls
TWTYCEKIUPKBPV-KUJMMBRENA-N;O=c1[nH]cnc2ncc([Xe])cc12;O=c1[nH]cnc2ncc(Br)cc12;;F;55.0;135741586;http://www.combi-blocks.com/cgi-bin/find.cgi?QP-2162$$http://www.combi-blocks.com/cgi-bin/find.cgi?QY-2194
ZVUWJRJGFLZIPR-UHFFFAOYNA-N;COc1ncnc(C)c1[Xe];COc1ncnc(C)c1Br;;F;55.0;56592978;http://www.combi-blocks.com/cgi-bin/find.cgi?ST-4869
IXMFJYMCMJAERY-FYSNGBEMNA-N;Nc1ncc([Xe])cc1C(F)(F)F;Nc1ncc(Br)cc1C(F)(F)F.Nc1ncc(I)cc1C(F)(F)F;;F;56.0;20525383!!58235306;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=41153&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?PY-1517$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds015868?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?QC-6467
XJIYPQOEVQABAG-KUJMMBRENA-N;CC(=O)Nc1ncc([Xe])cc1C;CC(=O)Nc1ncc(Br)cc1C;;F;57.23;901948;https://www.sigmaaldrich.com/catalog/product/aldrich/643505?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$http://www.combi-blocks.com/cgi-bin/find.cgi?PY-1250
RYUFQAGOSSQWQM-UHFFFAOYNA-N;[Xe]c1cnc2ccccc2n1;Brc1cnc2ccccc2n1.Ic1cnc2ccccc2n1;;F;58.29;582225!!11097174;https://www.enaminestore.com/catalog/EN300-78716$$http://www.combi-blocks.com/cgi-bin/find.cgi?QA-4630$$https://www.sigmaaldrich.com/catalog/product/aldrich/752339?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=62748&ExtHyperLink=1!!https://www.alfa-chemistry.com/cas_36856-92-5.htm
GYOHJYSSWIFVJO-UHFFFAOYNA-N;[Xe]c1cccnn1;Brc1cccnn1;;F;59.0;13126699;https://www.enaminestore.com/catalog/EN300-42334$$https://www.enaminestore.com/catalog/Z1578014326$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=63402&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?QA-5307$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds023312?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
FUYUMAFYWBEFHK-UCTVHZDRNA-N;Cc1nc(N)ncc1[Xe];Cc1nc(N)ncc1Br.Cc1nc(N)ncc1I;;F;59.36;18616196!!68459926;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=61433&ExtHyperLink=1$$https://www.enaminestore.com/catalog/Z1741974357$$http://www.combi-blocks.com/cgi-bin/find.cgi?QA-8431$$https://www.sigmaaldrich.com/catalog/product/aldrich/715085?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$https://www.alfa-chemistry.com/2-amino-4-methyl-5-bromopyrimidine-cas-17321-93-6-item-83238.htm!!http://www.combi-blocks.com/cgi-bin/find.cgi?QV-5402$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=151029&ExtHyperLink=1
ANWZJVWXGYBRHW-UHFFFAOYNA-N;Oc1cc([Xe])cnc1F;Oc1cc(Br)cnc1F;;F;60.0;20111865;http://www.combi-blocks.com/cgi-bin/find.cgi?QA-9922
BEXCUOJOWDHROI-UHFFFAOYNA-N;Cc1cc([Xe])c2ncc(C=O)n2c1;Cc1cc(Br)c2ncc(C=O)n2c1;;F;60.0;46738867;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-6739
BHQHGRKALSTSTG-UHFFFAOYNA-N;Cc1cc([Xe])c2nnnn2c1;Cc1cc(Br)c2nnnn2c1;;F;60.0;74889011;http://www.combi-blocks.com/cgi-bin/find.cgi?WZ-9360
BPROTIRRGBITPC-UHFFFAOYNA-N;COC(=O)c1cc(C(F)(F)F)ncc1[Xe];COC(=O)c1cc(C(F)(F)F)ncc1Br;;F;60.0;70701117;http://www.combi-blocks.com/cgi-bin/find.cgi?CA-4465
BSPHEEXJWWXXRB-UHFFFAOYNA-N;COC(=O)c1cc([Xe])n(C)n1;COC(=O)c1cc(Br)n(C)n1;;F;60.0;56850537;http://www.combi-blocks.com/cgi-bin/find.cgi?QP-0102
BTLRERFVYHCPLD-UHFFFAOYNA-N;CCOC(=O)Cc1ccc([Xe])cn1;CCOC(=O)Cc1ccc(Br)cn1.CCOC(=O)Cc1ccc(I)cn1;;F;60.0;46835658!!72208061;http://www.combi-blocks.com/cgi-bin/find.cgi?QC-9128!!http://www.combi-blocks.com/cgi-bin/find.cgi?QE-4777
CXNWXXGWDPAEBO-UHFFFAOYNA-N;N#Cc1ccc(N)c([Xe])n1;N#Cc1ccc(N)c(I)n1;;F;60.0;57364478;http://www.combi-blocks.com/cgi-bin/find.cgi?QB-9457
DFLIGBJHBHFSFU-UHFFFAOYNA-N;CCCCn1nccc1[Xe];CCCCn1nccc1Br.CCCCn1nccc1I;;F;60.0;83240192!!56776952;http://www.combi-blocks.com/cgi-bin/find.cgi?YF-2065!!http://www.combi-blocks.com/cgi-bin/find.cgi?SH-5095
DFRKPDMTRNXTSR-HKCKLEJFNA-N;Cc1cc2nc(C(=O)O)cn2cc1[Xe];Cc1cc2nc(C(=O)O)cn2cc1Br.Cc1cc2nc(C(=O)O)cn2cc1I;;F;60.0;71683727!!75487593;http://www.combi-blocks.com/cgi-bin/find.cgi?CA-5408!!http://www.combi-blocks.com/cgi-bin/find.cgi?QB-2524
DOBHYVBEUZCHDY-UHFFFAOYNA-N;Fc1ccccc1-c1cc2cc([Xe])ccc2[nH]1;Fc1ccccc1-c1cc2cc(Br)ccc2[nH]1;;F;60.0;58200617;http://www.combi-blocks.com/cgi-bin/find.cgi?QL-4198
DORUDNRFVICOKO-UHFFFAOYNA-N;OCc1ncc([Xe])cn1;OCc1ncc(Br)cn1;;F;60.0;20557619;http://www.combi-blocks.com/cgi-bin/find.cgi?QB-1135
GVFFCENANWAGRU-UHFFFAOYNA-N;CCCCCc1ncncc1[Xe];CCCCCc1ncncc1Br;;F;60.0;26370008;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-6075
HBMCEWMWEPLHTD-UHFFFAOYNA-N;CCOC(=O)c1cn2cc(C)cc([Xe])c2n1;CCOC(=O)c1cn2cc(C)cc(Br)c2n1;;F;60.0;26369796;http://www.combi-blocks.com/cgi-bin/find.cgi?PY-7114
HBVIXQSNCDUPDA-UHFFFAOYNA-N;Cn1ncc2cc([Xe])cnc21;Cn1ncc2cc(Br)cnc21;;F;60.0;57415889;http://www.combi-blocks.com/cgi-bin/find.cgi?QB-2168
HSUPNFHGIXSXCG-UHFFFAOYNA-N;Cc1ccc(S(=O)(=O)n2cnc([Xe])c2)cc1;Cc1ccc(S(=O)(=O)n2cnc(Br)c2)cc1.Cc1ccc(S(=O)(=O)n2cnc(I)c2)cc1;;F;60.0;20823870!!3413552;http://www.combi-blocks.com/cgi-bin/find.cgi?QB-0185!!http://www.combi-blocks.com/cgi-bin/find.cgi?HI-1340
ISDXZXNHXYEUBN-UHFFFAOYNA-N;Cn1c(C=O)cnc1[Xe];Cn1c(C=O)cnc1Br;;F;60.0;12742277;http://www.combi-blocks.com/cgi-bin/find.cgi?HI-1978
JFJVYQKKGDTRLF-UHFFFAOYNA-N;[Xe]c1cnn(C2CCC2)c1;Brc1cnn(C2CCC2)c1;;F;60.0;66521455;http://www.combi-blocks.com/cgi-bin/find.cgi?HI-1987
JIYKLLLMTAPWNB-UHFFFAOYNA-N;CC(C)CCCCCc1ncncc1[Xe];CC(C)CCCCCc1ncncc1Br;;F;60.0;26370003;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-6114
JMZYBLCOVLVSDV-UHFFFAOYNA-N;COc1ccc(COc2cncc([Xe])c2)cc1;COc1ccc(COc2cncc(Br)c2)cc1;;F;60.0;22607345;http://www.combi-blocks.com/cgi-bin/find.cgi?PY-7254
KCIRTICGLAOILP-UHFFFAOYNA-N;CN(C)C(=S)Oc1cncc([Xe])c1;CN(C)C(=S)Oc1cncc(Br)c1;;F;60.0;53217408;http://www.combi-blocks.com/cgi-bin/find.cgi?PY-1478
KRTPFMPODVOXNV-UHFFFAOYNA-N;CCCCOc1cc(C)c([Xe])cn1;CCCCOc1cc(C)c(Br)cn1;;F;60.0;91636389;http://www.combi-blocks.com/cgi-bin/find.cgi?WZ-9702
KTMBTRGZJUDEEP-UHFFFAOYNA-N;CC(C)CSc1ncc([Xe])cn1;CC(C)CSc1ncc(Br)cn1;;F;60.0;53217405;http://www.combi-blocks.com/cgi-bin/find.cgi?PY-1473
KZYALVLDVNHAOW-OWKUHEICNA-N;[Xe]c1n[nH]c2c1CCCC2;Brc1n[nH]c2c1CCCC2.Ic1n[nH]c2c1CCCC2;;F;60.0;84669817!!71280735;http://www.combi-blocks.com/cgi-bin/find.cgi?QM-7028!!http://www.combi-blocks.com/cgi-bin/find.cgi?QE-3850
LGMGKEYZHHOUQO-UHFFFAOYNA-N;CCN1CCN(c2ccc([Xe])c(C)n2)CC1;CCN1CCN(c2ccc(Br)c(C)n2)CC1;;F;60.0;75487705;http://www.combi-blocks.com/cgi-bin/find.cgi?QY-1247
MEXSNXLCFFSEIU-UHFFFAOYNA-N;Cc1cc([Xe])cnc1OCc1ccccc1;Cc1cc(Br)cnc1OCc1ccccc1;;F;60.0;71302295;http://www.combi-blocks.com/cgi-bin/find.cgi?WZ-9430
MPOPJAQCZQPMSL-WPKZHTLBNA-N;COc1cc(N)ncc1[Xe];COc1cc(N)ncc1Br.COc1cc(N)ncc1I;;F;60.0;53485433!!58053751;http://www.combi-blocks.com/cgi-bin/find.cgi?QJ-4791!!http://www.combi-blocks.com/cgi-bin/find.cgi?QN-6563
MRMZSMKRXPDEEO-UHFFFAOYNA-N;COC(=O)c1ccc2c([Xe])cn(C)c2c1;COC(=O)c1ccc2c(Br)cn(C)c2c1;;F;60.0;53429640;http://www.combi-blocks.com/cgi-bin/find.cgi?ST-8612
NDDMOZVYCMAPFS-UHFFFAOYNA-N;CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)c1ncc(Cl)cc1[Xe];CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)c1ncc(Cl)cc1I;;F;60.0;134128572;http://www.combi-blocks.com/cgi-bin/find.cgi?LD-1606
NFAYSGKBGJJTRO-NSKAINJBNA-N;ONC=Nc1ccc([Xe])cn1;ONC=Nc1ccc(Br)cn1;;F;60.0;11586557;http://www.combi-blocks.com/cgi-bin/find.cgi?QY-1430
NLKFWBKLQVXOOP-UHFFFAOYNA-N;Clc1ncc([Xe])cc1Oc1ccccc1;Clc1ncc(Br)cc1Oc1ccccc1;;F;60.0;119022085;http://www.combi-blocks.com/cgi-bin/find.cgi?QL-4237
NMWVIPMYSOWWOY-GTZJUEEPNA-N;[Xe]c1ccc(NC2CCCCC2)nc1;Brc1ccc(NC2CCCCC2)nc1;;F;60.0;29772372;http://www.combi-blocks.com/cgi-bin/find.cgi?PY-7994
NPIJAPALQIGRGH-UHFFFAOYNA-N;COC(=O)Cc1ncccc1[Xe];COC(=O)Cc1ncccc1Br;;F;60.0;57415880;http://www.combi-blocks.com/cgi-bin/find.cgi?QB-5187
OJYGACAQDUUJEV-CEJRMOMQNA-N;O=C(O)C1CCN(c2ncc([Xe])cn2)CC1;O=C(O)C1CCN(c2ncc(Br)cn2)CC1;;F;60.0;2761041;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=17475&ExtHyperLink=1$$https://www.alfa-chemistry.com/cas_799283-92-4.htm$$http://www.combi-blocks.com/cgi-bin/find.cgi?OR-5737
PAEJONKVBJWSOS-UHFFFAOYNA-N;ClCc1ccc(-n2cc([Xe])cn2)cc1;ClCc1ccc(-n2cc(Br)cn2)cc1;;F;60.0;61036189;http://www.combi-blocks.com/cgi-bin/find.cgi?SH-5624
PTBUINOFNJPQCN-OWKUHEICNA-N;NNc1cc([Xe])ccn1;NNc1cc(Br)ccn1.NNc1cc(I)ccn1;;F;60.0;53402863!!53402897;http://www.combi-blocks.com/cgi-bin/find.cgi?PY-1956!!http://www.combi-blocks.com/cgi-bin/find.cgi?QJ-6615
QJGXGLWQQLATJP-UHFFFAOYNA-N;O=C1OC(=O)c2ncc([Xe])cc21;O=C1OC(=O)c2ncc(Br)cc21;;F;60.0;15481067;http://www.combi-blocks.com/cgi-bin/find.cgi?QE-2025
QKSIDNLQHFLDKA-NSKAINJBNA-N;COc1cc(C(=O)O)c([Xe])cn1;COc1cc(C(=O)O)c(Br)cn1;;F;60.0;57355294;http://www.combi-blocks.com/cgi-bin/find.cgi?QJ-7472
QXJGLFNXDVZSKJ-UHFFFAOYNA-N;Cc1ccc(-c2nc(-c3ccccc3)c([Xe])s2)cc1;Cc1ccc(-c2nc(-c3ccccc3)c(Br)s2)cc1;;F;60.0;86277459;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=135675&ExtHyperLink=1
RYCLNYDDEOJQFT-UHFFFAOYNA-N;O=C(OCc1ccccc1)c1cc([Xe])ccn1;O=C(OCc1ccccc1)c1cc(Br)ccn1;;F;60.0;119009777;http://www.combi-blocks.com/cgi-bin/find.cgi?SH-6227
RZMLHYKQEZKBSF-UHFFFAOYNA-N;OCc1cc(C(F)(F)F)ncc1[Xe];OCc1cc(C(F)(F)F)ncc1Br;;F;60.0;71607294;http://www.combi-blocks.com/cgi-bin/find.cgi?QD-1028
SSFSIKAXUIALKL-UHFFFAOYNA-N;COC(=O)C(C(=O)OC)c1ncc([Xe])cc1C#N;COC(=O)C(C(=O)OC)c1ncc(Br)cc1C#N;;F;60.0;70699741;http://www.combi-blocks.com/cgi-bin/find.cgi?QY-1141
UBPCDZGHGBTXRB-UHFFFAOYNA-N;[Xe]c1cnc(SC2CCCC2)nc1;Brc1cnc(SC2CCCC2)nc1;;F;60.0;54758851;http://www.combi-blocks.com/cgi-bin/find.cgi?PY-1476
UENGTFNVPRMAFG-UHFFFAOYNA-N;CCOC(=O)c1cn2c(C)c([Xe])ccc2n1;CCOC(=O)c1cn2c(C)c(Br)ccc2n1;;F;60.0;66600637;http://www.combi-blocks.com/cgi-bin/find.cgi?WZ-9238
UHECUBZZUVJHKG-UHFFFAOYNA-N;CCOc1cc(C=O)c([Xe])cn1;CCOc1cc(C=O)c(Br)cn1;;F;60.0;73553484;http://www.combi-blocks.com/cgi-bin/find.cgi?SH-6260
VHJWDRUXONGNFL-HKCKLEJFNA-N;COc1ccc(-c2[nH]ncc2[Xe])cc1;COc1ccc(-c2[nH]ncc2Br)cc1;;F;60.0;22032487;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-2261
VPUVUBHIVJFVFX-UHFFFAOYNA-N;CCOc1ncc([Xe])cc1C;CCOc1ncc(Br)cc1C;;F;60.0;4738479;http://www.combi-blocks.com/cgi-bin/find.cgi?PY-1465
VQNPNEDLHVLNDQ-UHFFFAOYNA-N;CC(C)CCc1ncncc1[Xe];CC(C)CCc1ncncc1Br;;F;60.0;26370004;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-6083
XEAUPWCLPUHOQB-UHFFFAOYNA-N;COC(=O)c1ccc2c([Xe])nn(C)c2c1;COC(=O)c1ccc2c(Br)nn(C)c2c1.COC(=O)c1ccc2c(I)nn(C)c2c1;;F;60.0;18388147!!57931017;http://www.combi-blocks.com/cgi-bin/find.cgi?QB-3531!!http://www.combi-blocks.com/cgi-bin/find.cgi?QE-3262
ZUAYFYKZZDVFKA-UHFFFAOYNA-N;COC(=O)c1cc(OC)c([Xe])cn1;COC(=O)c1cc(OC)c(Br)cn1;;F;60.0;71651133;http://www.combi-blocks.com/cgi-bin/find.cgi?QC-4282
WGNSLVJJYSENJT-UHFFFAOYNA-N;Cc1cc2cc([Xe])ccc2[nH]1;Cc1cc2cc(Br)ccc2[nH]1;;F;60.19;5003968;https://www.sigmaaldrich.com/catalog/product/aldrich/511528?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$https://www.alfa-chemistry.com/5-bromo-2-methylindole-cas-1075-34-9-item-119479.htm$$http://www.combi-blocks.com/cgi-bin/find.cgi?OS-2112
NCRZEWFVPCDWPU-NSKAINJBNA-N;[Xe]c1c[nH]c2ncccc12;Ic1c[nH]c2ncccc12;;F;61.48;5377078;https://www.sigmaaldrich.com/catalog/product/aldrich/692298?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$http://www.combi-blocks.com/cgi-bin/find.cgi?SS-5224$$https://www.enaminestore.com/catalog/Z2218555127$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=92836&ExtHyperLink=1
WKPSEBFZHMQASE-OWKUHEICNA-N;[Xe]c1nc2ccccc2[nH]1;Brc1nc2ccccc2[nH]1;;F;61.56;2776281;http://www.combi-blocks.com/cgi-bin/find.cgi?OS-2057$$https://www.alfa-chemistry.com/2-bromobenzimidazole-cas-54624-57-6-item-176372.htm$$https://www.sigmaaldrich.com/catalog/product/aldrich/703826?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
ZRFFOTIDJSIUTI-UHFFFAOYNA-N;COc1ncc([Xe])cc1C#N;COc1ncc(Br)cc1C#N.COc1ncc(I)cc1C#N;;F;61.56;26369922!!86688526;https://www.alfa-chemistry.com/5-bromo-2-methoxynicotinonitrile-cas-941294-54-8-item-39551.htm$$http://www.combi-blocks.com/cgi-bin/find.cgi?PY-7005$$https://www.sigmaaldrich.com/catalog/product/aldrich/739146?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=91823&ExtHyperLink=1!!http://www.combi-blocks.com/cgi-bin/find.cgi?QD-9838
JTQDAUFIAIHPNC-UHFFFAOYNA-N;CC(C)(C)OC(=O)N1CCN(c2nc([Xe])cs2)CC1;CC(C)(C)OC(=O)N1CCN(c2nc(Br)cs2)CC1;;F;61.79;58181313;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-6791$$https://www.sigmaaldrich.com/catalog/product/aldrich/phb00172?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
MMWOHYSFGUWZNQ-OWKUHEICNA-N;CC(C)c1[nH]ncc1[Xe];CC(C)c1[nH]ncc1Br;;F;61.79;21724012;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-3100$$http://www.combi-blocks.com/cgi-bin/find.cgi?SS-3808$$https://www.sigmaaldrich.com/catalog/product/aldrich/cbr02090?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=53955&ExtHyperLink=1
LHZQCNVRWXCVMM-UHFFFAOYNA-N;Oc1cccnc1[Xe];Oc1cccnc1I;;F;62.7;97179;https://www.alfa-chemistry.com/cas_188057-20-7.htm$$https://www.alfa-chemistry.com/cas_40263-57-8.htm$$http://www.combi-blocks.com/cgi-bin/find.cgi?PY-1391$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=56658&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/675873?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
IBKHZUCHRHITBZ-WPKZHTLBNA-N;Nc1cncc([Xe])c1N;Nc1cncc(Br)c1N;;F;63.0;78369;https://www.sigmaaldrich.com/catalog/product/aldrich/735620?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$http://www.combi-blocks.com/cgi-bin/find.cgi?PY-1750$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=62207&ExtHyperLink=1
BRVOCADZJUMWFM-UHFFFAOYNA-N;Cc1c([Xe])n(C(=O)OC(C)(C)C)c2ccccc12;Cc1c(Br)n(C(=O)OC(C)(C)C)c2ccccc12;;F;64.37;10542950;https://www.sigmaaldrich.com/catalog/product/aldrich/740101?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
DUDHECGARZKXEV-UKGZWUHSNA-N;CNC(=O)c1csc([Xe])n1;CNC(=O)c1csc(Br)n1;;F;65.0;57737843;http://www.combi-blocks.com/cgi-bin/find.cgi?HI-1857
HTOPEMZXTUPCAI-NSKAINJBNA-N;CC(=O)Nc1cncc([Xe])c1;CC(=O)Nc1cncc(Br)c1;;F;65.0;18624575;http://www.combi-blocks.com/cgi-bin/find.cgi?PY-7293
JQIVVWIPAJCQOJ-WPKZHTLBNA-N;Nc1ncc(CO)cc1[Xe];Nc1ncc(CO)cc1Br;;F;65.0;67263286;http://www.combi-blocks.com/cgi-bin/find.cgi?QB-5573
UPWLXNMOIIBHOA-UHFFFAOYNA-N;Cc1cnc(C)c([Xe])n1;Cc1cnc(C)c(I)n1;;F;65.0;15750134;http://www.combi-blocks.com/cgi-bin/find.cgi?QW-1685
WNRDCOPQJZLIMC-UHFFFAOYNA-N;[Xe]c1cnn(C2CCCC2)c1;Brc1cnn(C2CCCC2)c1.Ic1cnn(C2CCCC2)c1;;F;65.0;51892122!!56777330;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-6329!!http://www.combi-blocks.com/cgi-bin/find.cgi?SS-8041
YUOYJZHKMODSMV-QJVJESMTNA-N;CCOC(=O)CNc1ncc([Xe])cn1;CCOC(=O)CNc1ncc(Br)cn1;;F;65.0;53403199;http://www.combi-blocks.com/cgi-bin/find.cgi?ST-7942
BXRZVONVGWHHRN-UHFFFAOYNA-N;N#Cc1ncc([Xe])cc1F;N#Cc1ncc(Br)cc1F;;F;65.44;44196680;http://www.combi-blocks.com/cgi-bin/find.cgi?SS-0265$$https://www.sigmaaldrich.com/catalog/product/aldrich/755028?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$https://www.sigmaaldrich.com/catalog/product/aldrich/ade000134?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=77678&ExtHyperLink=1$$https://www.enaminestore.com/catalog/Z1741978155
BPRIAGGTPCJNSP-UHFFFAOYNA-N;COC(OC)c1cncc([Xe])c1;COC(OC)c1cncc(Br)c1.COC(OC)c1cncc(I)c1;;F;66.5;10059799!!46737874;https://www.sigmaaldrich.com/catalog/product/aldrich/749656?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$https://www.sigmaaldrich.com/catalog/product/aldrich/ade000686?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$https://www.alfa-chemistry.com/cas_163163-79-9.htm$$http://www.combi-blocks.com/cgi-bin/find.cgi?PY-1421!!http://www.combi-blocks.com/cgi-bin/find.cgi?ST-3776$$https://www.sigmaaldrich.com/catalog/product/aldrich/ade000687?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
BLPHTOMYQVFLJE-UHFFFAOYNA-N;Cc1ccc([Xe])c(F)n1;Cc1ccc(Br)c(F)n1.Cc1ccc(I)c(F)n1;;F;69.0;40418616!!24820494;https://www.alfa-chemistry.com/2-fluoro-3-bromo-6-picoline-cas-375368-78-8-item-144226.htm$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=62442&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?OS-2131$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds021914?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?OR-5613$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=30156&ExtHyperLink=1
JCDHTCCMIQOORH-UCTVHZDRNA-N;Nc1ncc([Xe])nc1CO;Nc1ncc(Br)nc1CO;;F;69.0;71463737;http://www.combi-blocks.com/cgi-bin/find.cgi?QW-9089
SKMYWBRNNZYOTM-UHFFFAOYNA-N;CN(C)c1ncc([Xe])cn1;CN(C)c1ncc(Br)cn1;;F;69.92;12735315;https://www.sigmaaldrich.com/catalog/product/aldrich/701955?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$http://www.combi-blocks.com/cgi-bin/find.cgi?OT-8093$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=63960&ExtHyperLink=1$$https://www.alfa-chemistry.com/5-bromo-2-dimethylamino-pyrimidine-cas-38696-21-8-item-146877.htm
DKAFSTKRWSEMOJ-UHFFFAOYNA-N;CC(C)(C)OC(=O)N1CCn2ncc([Xe])c2C1;CC(C)(C)OC(=O)N1CCn2ncc(Br)c2C1;;F;70.0;72212688;http://www.combi-blocks.com/cgi-bin/find.cgi?QM-7113
HKDBYTDAFDSNBX-UHFFFAOYNA-N;[Xe]c1nccn1C(c1ccccc1)(c1ccccc1)c1ccccc1;Brc1nccn1C(c1ccccc1)(c1ccccc1)c1ccccc1.Ic1nccn1C(c1ccccc1)(c1ccccc1)c1ccccc1;;F;70.0;618242!!618240;http://www.combi-blocks.com/cgi-bin/find.cgi?HI-1044!!http://www.combi-blocks.com/cgi-bin/find.cgi?HI-1045
HZAWOVMOQKSTMF-UHFFFAOYNA-N;CCc1cc([Xe])cc(CC)n1;CCc1cc(Br)cc(CC)n1;;F;70.0;45489869;http://www.combi-blocks.com/cgi-bin/find.cgi?QC-0998
RPVRGVJSSXBSBV-UHFFFAOYNA-N;COC(=O)c1cccn2c([Xe])cnc12;COC(=O)c1cccn2c(Br)cnc12.COC(=O)c1cccn2c(I)cnc12;;F;70.0;71464100!!57355257;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-2497!!http://www.combi-blocks.com/cgi-bin/find.cgi?QJ-5680
ZECPCUYVSBXNNE-UKGZWUHSNA-N;O=C(O)c1ccc([Xe])s1;O=C(O)c1ccc(I)s1;;F;70.0;12586613;http://www.combi-blocks.com/cgi-bin/find.cgi?QC-0785
ONNKFFKXWNBEFM-OWKUHEICNA-N;O=C(O)c1ccnc([Xe])c1;O=C(O)c1ccnc(I)c1;;F;70.22;14530245;http://www.combi-blocks.com/cgi-bin/find.cgi?OR-7001$$https://www.alfa-chemistry.com/cas_58481-10-0.htm$$https://www.sigmaaldrich.com/catalog/product/aldrich/734721?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
XWQHIUKSOLJMCS-UHFFFAOYNA-N;Fc1ccc2nc([Xe])sc2c1;Fc1ccc2nc(Br)sc2c1;;F;71.14;11492351;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=61652&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/667358?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$https://www.enaminestore.com/catalog/EN300-68743$$http://www.combi-blocks.com/cgi-bin/find.cgi?HC-2281
OFBIYPRMTWSAKH-UHFFFAOYNA-N;CC(C)(C)c1csc([Xe])n1;CC(C)(C)c1csc(Br)n1;;F;73.04;42281873;https://www.sigmaaldrich.com/catalog/product/aldrich/724122?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$https://www.alfa-chemistry.com/cas_873075-54-8.htm
